ZIP_Code,City,State,Median_Home_Value,Home_Value_Change_1Y,Median_Income,Unemployment_Rate,Crime_Rate_per_1k,Risk_Label
89634,Atlanta,WA,1419235,-1.4,87640,8.2,9.3,Risky
38251,SF,CA,2017858,-3.4,68552,8.0,6.0,Risky
35945,Austin,TX,1507496,0.2,137975,2.7,4.7,Safe
42217,Miami,CA,445508,2.2,115992,9.5,7.6,Risky
18308,LA,NY,210532,-1.8,161320,3.9,4.2,Risky
15949,NYC,NY,321586,-3.8,130262,4.2,4.6,Risky
61990,Atlanta,FL,1693800,3.3,79724,5.1,9.9,Risky
11150,NYC,TX,2319195,-2.5,88576,7.1,5.3,Risky
99480,Atlanta,WA,1101992,0.1,50159,6.2,8.7,Risky
84740,Chicago,NY,2470281,1.9,130027,9.4,2.7,Safe
76617,SF,FL,239355,-1.8,161395,6.5,5.4,Risky
26896,Seattle,GA,219635,1.5,60705,8.9,7.1,Risky
56175,Chicago,NY,1981331,-0.4,99201,2.6,3.9,Risky
17805,Denver,IL,956730,0.7,104898,8.8,5.6,Safe
15237,Austin,TX,1510777,0.9,128169,3.6,9.4,Risky
30056,Denver,FL,1677918,3.2,137203,4.9,2.8,Safe
55543,LA,TX,309884,1.6,80902,4.6,6.5,Risky
66556,Miami,TX,1744181,-2.4,161106,4.7,3.9,Risky
13343,Seattle,IL,1427191,-4.4,174791,9.3,5.5,Risky
23500,Chicago,CA,2060030,-5.0,150530,5.5,5.1,Risky
63222,NYC,GA,1648838,4.0,165466,4.1,8.2,Risky
39375,NYC,TX,1858261,4.4,85703,4.4,9.4,Risky
19662,LA,NY,1961535,-4.1,58449,8.4,6.5,Risky
26964,Atlanta,CO,1453970,-0.1,126300,6.3,2.8,Risky
69638,NYC,GA,1268493,-3.5,88429,5.6,10.6,Risky
83666,Austin,NY,898461,4.5,170546,9.4,3.0,Safe
95067,Miami,GA,141583,-2.5,166850,9.4,7.4,Risky
77215,SF,WA,2037069,0.0,53301,8.0,6.8,Risky
79042,Austin,GA,1643388,-3.3,133064,6.1,4.2,Risky
23284,Miami,FL,562584,-1.7,152359,2.9,11.5,Risky
82789,LA,NY,1216723,-2.3,104339,7.7,8.4,Risky
94664,Austin,CO,1225180,-0.2,89089,8.5,6.2,Risky
71389,SF,NY,2253070,-0.8,64569,8.8,5.9,Risky
19435,SF,WA,484369,-1.7,177472,6.7,2.0,Risky
64340,Houston,GA,1147048,-3.9,147738,6.9,9.6,Risky
54078,Atlanta,TX,693170,-0.2,116419,7.7,1.9,Risky
88832,LA,CO,147259,3.5,66543,9.0,3.2,Safe
61293,Austin,NY,1667769,2.3,58788,2.4,2.8,Safe
88781,Seattle,WA,605765,2.2,154943,6.5,1.7,Safe
70403,Seattle,CO,1945543,-1.3,132767,5.0,10.1,Risky
39124,LA,IL,1035448,2.1,135505,8.7,11.0,Risky
53919,Austin,IL,735765,-0.3,111676,3.1,7.9,Risky
45247,Chicago,GA,300772,-3.5,96764,9.3,10.7,Risky
72752,Chicago,CA,374582,-0.8,160210,3.0,8.4,Risky
66573,Atlanta,GA,319712,-3.7,93335,2.7,8.5,Risky
69101,Austin,WA,1075509,-3.9,144541,4.8,10.8,Risky
36646,SF,GA,2267540,-4.8,138331,10.0,2.0,Risky
33049,NYC,TX,1797229,-2.2,132856,7.1,1.6,Risky
89605,Seattle,TX,1091072,-1.7,81280,2.2,1.6,Risky
78385,Austin,FL,1359459,2.0,141934,4.0,5.6,Safe
50158,Austin,WA,249865,0.4,128823,3.2,11.4,Risky
75417,NYC,CA,1364102,3.6,67881,2.0,10.6,Risky
33289,NYC,CO,2268287,-3.2,136003,6.1,9.6,Risky
19823,Miami,WA,1817376,-2.3,119077,5.0,5.4,Risky
70160,Houston,WA,1520064,4.4,171403,6.9,10.1,Risky
51975,Atlanta,CA,1459898,-0.6,140021,3.7,3.4,Risky
19540,Seattle,WA,2398921,2.9,166423,8.6,7.4,Risky
26364,NYC,CA,479928,-0.1,128164,5.1,9.2,Risky
14611,Chicago,CA,1580161,-0.3,109087,5.9,2.0,Risky
37663,LA,CA,769544,-3.5,100252,7.9,10.6,Risky
61991,Chicago,WA,1388459,3.5,141221,3.3,9.0,Risky
67679,Miami,WA,1613566,-4.2,47792,4.1,6.9,Risky
40977,Miami,GA,1817092,-1.9,120884,3.2,1.7,Risky
59115,NYC,WA,377818,1.7,113110,8.1,8.6,Risky
98223,Miami,GA,1025812,0.1,140932,2.8,5.9,Safe
70890,SF,FL,1118645,3.8,60957,5.9,9.1,Risky
76387,Denver,IL,624864,-4.6,54111,8.0,1.4,Risky
28071,Austin,IL,2342865,1.5,129968,6.1,7.3,Risky
69275,Austin,FL,1369475,-0.2,87986,6.1,5.9,Risky
82369,NYC,FL,1124199,-3.5,41209,2.5,5.7,Risky
21938,Miami,NY,413051,2.4,56553,8.3,6.7,Risky
45195,LA,GA,534355,-0.9,168802,6.8,2.4,Risky
14000,SF,CA,1757189,0.3,126316,7.3,11.3,Risky
80588,Atlanta,CO,812675,4.7,55023,8.1,8.8,Risky
48304,Miami,NY,193435,-0.1,59819,6.5,1.9,Risky
79449,SF,TX,663195,3.2,93025,6.1,1.9,Safe
92986,Houston,GA,1359368,2.7,115919,7.3,3.3,Safe
99643,Atlanta,WA,1096005,1.6,179786,9.2,3.6,Safe
30764,Austin,FL,1593932,4.0,76320,7.1,6.4,Risky
96027,Houston,IL,679224,-2.5,72235,8.3,6.9,Risky
48494,NYC,GA,108000,3.2,127525,5.8,2.6,Safe
13373,Seattle,FL,1147882,-1.2,72668,6.7,11.7,Risky
22161,NYC,CO,208407,3.1,108068,3.4,10.1,Risky
37350,LA,CO,232157,-0.1,89973,5.9,8.0,Risky
35351,SF,GA,1603855,3.6,56849,3.2,4.1,Safe
98668,Seattle,WA,772982,3.9,166027,5.7,11.0,Risky
25305,Atlanta,GA,1274766,1.0,97297,2.5,4.5,Safe
85353,Atlanta,WA,636296,0.1,88287,6.6,4.5,Safe
86797,Houston,GA,2013506,2.8,173609,4.3,4.9,Safe
75953,LA,TX,2449996,-2.3,48307,8.7,1.5,Risky
67458,Austin,IL,2310044,-4.8,69051,5.0,1.7,Risky
30358,Miami,GA,413269,-0.9,111811,9.3,6.2,Risky
13267,Miami,FL,1289497,0.1,147767,5.8,10.7,Risky
92745,Seattle,TX,272444,-2.0,107438,8.8,11.4,Risky
99588,LA,CO,1162343,-1.2,75791,4.4,9.5,Risky
48513,LA,NY,1586162,-3.7,53739,5.6,5.4,Risky
36092,Atlanta,GA,1772291,-2.2,161745,7.1,4.4,Risky
21338,Austin,WA,1039069,-2.6,121221,4.1,3.4,Risky
10412,SF,TX,1332812,-2.0,124513,7.3,6.9,Risky
17543,Austin,CA,462691,-2.0,79286,4.3,6.3,Risky
43496,Chicago,NY,168125,0.6,77707,5.9,6.1,Risky
70692,LA,IL,2179014,-2.5,142697,2.2,4.5,Risky
99084,NYC,GA,865378,4.4,47139,2.6,7.4,Risky
54425,Denver,GA,1630011,0.1,166478,3.8,7.7,Risky
48756,LA,TX,1171999,-3.7,68786,8.5,10.6,Risky
28888,Seattle,CO,184693,-2.2,54828,7.3,9.4,Risky
45735,NYC,IL,2412929,2.3,47224,9.1,4.6,Safe
57295,Seattle,CA,1674570,-4.9,84173,9.2,5.2,Risky
93042,Houston,NY,938185,4.4,79630,5.0,3.6,Safe
95999,Denver,FL,1504475,-0.5,71371,4.9,2.9,Risky
27955,Denver,IL,1976342,0.2,116394,8.7,2.2,Safe
47841,Atlanta,GA,726889,4.9,144308,5.4,1.4,Safe
80640,LA,TX,937059,0.0,74594,8.9,5.6,Safe
75510,Atlanta,CA,436725,4.5,161240,6.0,11.6,Risky
44911,Miami,TX,1608719,4.2,88205,5.4,6.9,Risky
69031,Seattle,NY,2240499,4.4,106321,4.2,9.2,Risky
98726,Chicago,WA,1714085,3.1,150626,3.0,5.4,Safe
17357,Chicago,WA,1844712,-2.0,67865,6.2,5.2,Risky
42479,Miami,IL,460347,-1.5,176258,4.6,2.4,Risky
71476,Houston,TX,2222270,-1.4,153887,4.0,4.3,Risky
54811,Chicago,FL,1097197,4.8,97704,3.4,11.2,Risky
46208,Seattle,FL,2323829,-1.4,167269,5.1,6.4,Risky
30150,Chicago,WA,1165597,-3.9,108176,6.4,3.2,Risky
81180,Miami,WA,1615684,2.8,159738,8.7,8.3,Risky
53286,NYC,TX,1118613,-1.3,76417,8.6,5.5,Risky
78450,Atlanta,CO,148215,1.2,152936,8.8,10.1,Risky
31352,SF,GA,363367,4.2,135153,6.6,2.0,Safe
65069,Seattle,TX,190162,0.8,101700,6.5,6.7,Risky
24397,Atlanta,CA,2181256,1.4,104276,9.2,9.8,Risky
51555,Denver,IL,907958,1.4,75971,4.3,10.4,Risky
56959,Austin,NY,1133438,1.1,100740,3.2,5.4,Safe
10728,Chicago,CO,1187405,-3.4,145539,2.7,9.2,Risky
60517,Chicago,FL,1200438,-0.4,178365,9.0,11.6,Risky
76234,Houston,CO,513552,-4.9,167377,5.0,7.8,Risky
49954,Atlanta,TX,130796,1.3,104314,6.0,9.9,Risky
57280,Austin,CA,1689682,0.8,97679,8.4,7.3,Risky
89459,Chicago,CO,910920,-1.8,136284,5.0,9.7,Risky
26779,Denver,WA,1841888,0.2,62322,8.9,11.3,Risky
73932,Houston,FL,2018912,-0.1,40843,4.6,8.8,Risky
82936,Atlanta,CO,554673,-2.5,89145,7.9,2.7,Risky
34466,Houston,FL,196931,-2.1,66216,7.3,1.9,Risky
46939,Atlanta,NY,2126046,2.6,155812,3.6,9.9,Risky
79896,LA,FL,1224096,2.6,159399,3.0,3.8,Safe
45270,LA,CO,658549,-0.3,148805,2.9,10.6,Risky
69163,Miami,CA,377851,2.2,148196,7.2,3.2,Safe
92637,Seattle,FL,2477305,-0.5,83299,2.1,11.0,Risky
61934,Houston,FL,642519,3.5,104723,7.3,9.9,Risky
74895,Miami,TX,2489121,-1.7,166607,8.3,10.7,Risky
42307,Houston,TX,509141,4.3,160263,4.4,3.6,Safe
64098,Chicago,WA,625604,0.4,47403,8.0,10.7,Risky
70921,SF,IL,1245184,0.4,61013,3.3,7.5,Risky
15486,Houston,GA,377433,1.7,41604,9.7,1.9,Safe
18335,Chicago,CA,1721750,-1.6,82229,3.9,11.2,Risky
96900,Austin,GA,1213596,2.2,150828,5.9,3.1,Safe
99112,LA,GA,2153785,-1.8,51594,9.8,3.3,Risky
21130,Miami,FL,468205,-1.0,112042,9.3,8.7,Risky
97508,SF,CO,185643,1.7,108326,7.3,7.4,Risky
70566,Denver,WA,1510547,-1.2,117950,5.0,10.9,Risky
76703,LA,NY,1652816,-3.0,89009,7.6,4.4,Risky
37192,Miami,CO,689488,3.7,61617,5.7,1.5,Safe
11062,SF,CO,2440102,4.2,161074,2.9,11.9,Risky
94076,Denver,NY,1292443,1.3,88465,8.4,4.4,Safe
99780,NYC,FL,2414659,3.1,83415,9.0,2.8,Safe
31545,Chicago,WA,2415335,4.9,120460,5.3,11.8,Risky
31689,NYC,CA,1865449,1.1,124763,7.3,7.2,Risky
21174,Chicago,GA,643293,4.1,146093,2.2,2.6,Safe
98461,Atlanta,IL,210737,-1.4,131842,3.6,10.2,Risky
19348,Seattle,WA,1889032,2.0,59622,6.6,11.4,Risky
33714,SF,GA,322316,-4.4,96852,4.2,10.7,Risky
48102,NYC,NY,1844188,2.9,78052,9.6,3.2,Safe
84460,Seattle,GA,578706,3.3,108225,8.7,1.6,Safe
99930,SF,TX,2424395,-1.0,178026,7.2,5.1,Risky
16801,Miami,TX,231777,1.4,145567,10.0,4.9,Safe
82267,Atlanta,IL,413654,3.6,79818,3.9,5.5,Safe
58136,Miami,CA,932725,3.8,127181,9.4,9.8,Risky
33625,Chicago,GA,2053230,-3.9,118593,4.4,1.1,Risky
92873,Seattle,TX,1119620,3.3,123262,6.8,8.4,Risky
82592,SF,CA,1770255,-2.3,90806,5.5,11.8,Risky
87052,Houston,WA,1072634,2.3,112672,5.5,5.4,Safe
54261,Seattle,WA,1085359,-1.7,89149,8.1,6.3,Risky
11542,Austin,TX,160216,-4.4,155765,4.8,7.9,Risky
31677,Denver,CA,697987,-2.9,105657,6.1,4.1,Risky
56732,NYC,CA,1410929,-0.9,92347,3.7,8.9,Risky
60343,SF,TX,1735349,2.4,107750,8.1,3.2,Safe
49081,LA,FL,2118039,-4.0,92143,6.4,1.7,Risky
72856,LA,NY,1619774,3.1,50076,4.0,9.8,Risky
98858,Denver,CA,431642,5.0,173034,4.1,2.9,Safe
29065,Chicago,WA,506244,2.9,60407,4.3,9.0,Risky
93460,Seattle,FL,1462262,-0.3,130519,7.6,10.6,Risky
98092,Seattle,GA,504933,0.7,134689,6.8,1.5,Safe
64693,LA,FL,1120602,-4.9,95572,8.6,8.8,Risky
36962,Seattle,TX,2192174,-2.9,87919,6.6,8.1,Risky
38295,Denver,FL,869893,4.0,58703,4.5,7.9,Risky
23807,Seattle,NY,921644,-4.8,146260,9.7,4.2,Risky
52348,Chicago,TX,1933920,4.0,176627,9.1,1.5,Safe
36432,NYC,IL,2123715,-3.9,41892,4.2,2.1,Risky
93285,Austin,GA,676304,-3.7,120749,9.3,4.0,Risky
67854,NYC,WA,1398513,-3.2,87542,7.8,5.5,Risky
50262,Austin,IL,1577167,3.0,129429,5.3,11.1,Risky
47080,Houston,FL,1299968,-0.2,135289,5.7,8.5,Risky
11324,NYC,CA,1167877,-3.5,121518,5.6,1.3,Risky
45909,Denver,FL,354531,1.9,133022,8.4,11.1,Risky
99339,Atlanta,CO,2102131,4.4,136350,3.4,8.9,Risky
29870,Houston,WA,798119,0.7,82846,2.5,6.4,Risky
44578,Austin,WA,609365,-4.0,99176,6.0,6.1,Risky
82124,Austin,CO,1111684,-4.5,116594,4.3,11.3,Risky
36790,Houston,CA,2296169,3.0,114424,6.5,7.1,Risky
35289,Austin,IL,2195187,1.3,116092,9.8,6.5,Risky
65129,SF,IL,352980,4.2,167749,7.4,9.5,Risky
25485,Atlanta,CA,2136991,0.5,90921,9.7,7.5,Risky
54482,Denver,NY,1310953,-4.4,129861,7.9,3.7,Risky
96188,SF,CO,1223982,-1.0,84084,2.6,12.0,Risky
14748,Austin,GA,884512,1.6,133856,9.1,4.1,Safe
96769,NYC,TX,1028220,-1.2,121836,3.6,8.5,Risky
19435,SF,CO,2114665,5.0,172189,8.9,6.4,Risky
13709,NYC,IL,1932981,-0.9,47447,8.0,2.3,Risky
40355,Houston,GA,469199,0.5,42460,8.7,11.5,Risky
65771,Seattle,TX,146408,-2.7,93490,4.0,4.7,Risky
67799,Miami,FL,1185106,-3.5,160171,8.5,8.2,Risky
23116,Austin,TX,2307199,1.5,152590,6.9,9.1,Risky
35470,Miami,IL,1109424,0.9,89326,2.7,5.3,Safe
52344,Atlanta,NY,946162,-5.0,164592,9.1,3.9,Risky
52918,NYC,NY,699911,-2.2,165899,9.0,1.6,Risky
62224,SF,GA,701946,1.4,120865,6.6,11.5,Risky
49298,Miami,FL,950340,3.1,161428,5.6,7.4,Risky
90219,Chicago,GA,1492097,-1.9,73461,5.2,8.9,Risky
71629,Austin,CA,1486298,1.5,45976,6.8,6.2,Risky
76040,Miami,NY,2223657,-2.3,92449,8.7,3.6,Risky
38016,SF,GA,2285982,1.9,175440,6.5,11.9,Risky
33960,SF,CA,1232628,2.0,174095,3.0,11.6,Risky
43591,Atlanta,FL,1296360,-3.7,131321,4.4,10.5,Risky
92848,LA,WA,129105,1.7,147435,7.3,11.1,Risky
77641,Denver,TX,2227534,-1.7,101891,7.2,7.3,Risky
46395,Chicago,GA,613875,-3.3,87664,6.2,5.0,Risky
32700,Miami,CA,119589,0.0,82721,3.9,4.8,Safe
44620,Denver,NY,794961,-0.5,126969,4.2,11.3,Risky
30559,Chicago,CO,482973,2.7,59126,5.9,11.5,Risky
71642,LA,TX,533891,-4.2,41096,5.2,5.8,Risky
86539,Miami,GA,265438,2.9,130111,4.5,7.7,Risky
31732,Chicago,NY,2437537,-3.9,94155,8.6,9.9,Risky
40354,Denver,WA,1844527,-2.9,157430,6.0,8.7,Risky
23843,NYC,TX,1087647,0.2,110265,6.0,10.6,Risky
81726,SF,IL,2239123,-0.4,146511,5.4,7.7,Risky
27640,Seattle,NY,891091,4.9,104086,7.4,7.4,Risky
62528,Houston,IL,1371089,0.9,71185,3.4,5.1,Safe
48413,Austin,FL,1908851,-1.7,88555,9.5,1.8,Risky
62638,Seattle,GA,294886,4.0,51764,2.8,1.6,Safe
62736,Miami,WA,1384664,-1.9,98132,7.7,2.7,Risky
78866,Miami,CA,675463,-2.3,148007,7.6,1.6,Risky
29087,Chicago,GA,1662656,-0.1,177955,2.9,6.9,Risky
51430,SF,NY,1841211,4.1,109756,9.9,5.4,Safe
34504,LA,IL,638225,2.1,68293,2.3,1.3,Safe
17114,Atlanta,CO,2471639,1.8,64656,4.9,1.2,Safe
88859,Chicago,IL,1195379,2.3,82604,5.4,6.8,Risky
20975,Atlanta,TX,2130943,1.6,163555,8.4,7.0,Risky
21023,Houston,GA,1606632,2.6,81307,2.2,1.4,Safe
31447,Denver,GA,2274221,-3.1,50104,6.5,8.4,Risky
33959,Chicago,NY,1591139,-3.2,65966,3.6,2.4,Risky
76203,Houston,CO,257438,-1.4,90710,6.6,6.4,Risky
39703,Austin,IL,965936,3.5,57822,7.2,2.7,Safe
19337,Chicago,NY,1290024,2.1,173997,2.3,1.4,Safe
56427,SF,NY,1108154,0.7,136829,2.5,3.3,Safe
71529,SF,FL,1516100,-4.8,44819,2.7,6.1,Risky
94665,Miami,IL,580566,-2.6,176443,8.8,9.2,Risky
41921,Austin,NY,665972,3.0,51984,9.4,3.9,Safe
43307,Miami,IL,654999,-2.6,128297,5.5,8.5,Risky
37355,Atlanta,NY,1325618,2.3,171364,9.0,10.5,Risky
14835,Seattle,CO,528580,-3.2,110979,5.8,4.0,Risky
30159,LA,CA,1535940,1.1,84362,5.2,6.7,Risky
57605,Austin,CO,1704255,1.3,42576,6.2,5.5,Safe
48088,Denver,CO,640076,2.5,144582,8.3,1.3,Safe
88752,LA,NY,675343,-0.6,40819,3.8,5.3,Risky
65284,LA,CO,1787051,1.3,126145,4.4,5.1,Safe
67043,NYC,CO,568648,-0.1,112248,8.8,7.8,Risky
45547,Chicago,CO,2152175,4.5,166308,9.3,10.5,Risky
92844,Denver,NY,2089645,0.2,67083,3.0,8.4,Risky
37532,Austin,WA,972894,-2.9,67565,7.6,4.9,Risky
44349,Miami,CA,1866141,1.7,154265,2.1,5.9,Safe
55445,Atlanta,GA,1161952,0.5,45751,4.0,10.8,Risky
15713,Chicago,IL,1301523,3.0,69285,2.5,8.0,Risky
66178,NYC,WA,934038,-3.2,111150,6.1,5.3,Risky
59407,Atlanta,TX,964825,-2.4,77402,4.7,7.6,Risky
80340,Austin,CA,1926911,4.2,126276,3.1,8.1,Risky
60990,Seattle,WA,1473716,4.3,125564,2.0,6.3,Risky
85672,LA,CO,887715,-0.6,174279,5.1,10.5,Risky
75545,NYC,GA,180456,-4.5,154590,4.4,9.9,Risky
94791,Atlanta,NY,165783,-1.9,42656,2.4,6.8,Risky
68141,Miami,FL,2031390,-2.5,164564,8.8,11.5,Risky
33793,NYC,GA,2129613,-0.9,82772,5.3,11.5,Risky
66570,Atlanta,CA,379509,-1.8,66418,8.2,11.6,Risky
47892,NYC,FL,1522975,3.3,154915,5.4,3.4,Safe
11015,Miami,NY,1003261,-5.0,142202,2.5,2.1,Risky
71813,Miami,GA,788863,1.4,135645,5.2,7.8,Risky
37712,Denver,TX,438531,1.6,149787,9.1,9.0,Risky
18415,SF,IL,179942,1.6,72720,2.1,4.4,Safe
72292,LA,IL,1818864,0.2,164139,9.2,6.9,Risky
33833,Chicago,CA,1837317,1.1,77907,7.3,8.1,Risky
14158,Chicago,WA,2452537,3.1,112103,10.0,6.1,Risky
72680,Austin,NY,1629946,2.8,174532,9.3,7.0,Risky
30309,Houston,NY,1388719,-4.7,132504,9.0,1.8,Risky
16970,Austin,IL,1813261,-4.7,75282,2.3,11.9,Risky
82474,Houston,GA,1046950,3.4,176576,4.2,5.2,Safe
96704,NYC,NY,198975,0.7,125089,5.0,3.3,Safe
56540,Houston,TX,1084670,4.6,169976,7.6,6.3,Risky
30384,SF,TX,1401775,-0.7,161101,7.2,4.5,Risky
28017,SF,NY,947094,-3.2,57048,3.4,5.3,Risky
85880,LA,NY,1146527,-0.3,127257,7.9,7.2,Risky
18702,Atlanta,IL,180249,-0.6,153353,3.2,4.1,Risky
10384,Chicago,CA,2076664,0.2,152107,5.7,8.3,Risky
10404,LA,IL,2181565,3.1,69100,6.6,5.7,Safe
50943,SF,CA,1920407,1.6,42632,9.0,1.9,Safe
57926,Atlanta,CO,213094,-3.1,140193,7.1,10.8,Risky
39189,Austin,TX,1110650,2.3,153298,9.6,6.3,Risky
22763,Chicago,CA,2461386,0.9,67694,10.0,11.2,Risky
28384,Denver,IL,1957462,0.8,150814,6.1,5.2,Safe
70100,Chicago,NY,1727948,1.8,57343,2.4,7.0,Risky
19860,NYC,CA,570459,0.6,55406,2.2,10.6,Risky
90642,Seattle,IL,813926,-0.4,74775,8.8,6.1,Risky
60612,Chicago,TX,553104,1.4,102240,6.0,8.0,Risky
33574,SF,FL,1769967,2.2,138408,4.9,3.7,Safe
33524,NYC,CO,2362047,-2.7,74429,4.3,3.6,Risky
79172,Miami,CA,1049511,-0.0,53170,4.3,7.0,Risky
20916,Houston,TX,990992,-0.4,110954,2.6,7.7,Risky
14809,Austin,TX,2209898,-4.6,167776,4.4,8.2,Risky
42201,Denver,GA,736260,3.3,46960,7.2,9.5,Risky
63330,Austin,FL,1720959,-1.2,98408,5.1,11.1,Risky
23456,Miami,CA,2298635,-4.3,137479,9.6,3.6,Risky
66397,Seattle,IL,341411,-0.4,75783,7.3,7.8,Risky
48765,Chicago,CA,1793766,-3.4,112542,8.9,5.9,Risky
44816,LA,CA,326218,2.0,123349,2.9,2.0,Safe
55106,NYC,FL,1428467,0.7,121129,5.6,6.0,Safe
63932,Denver,WA,1050414,-2.3,56625,2.3,9.7,Risky
27100,Miami,TX,1703239,4.5,145390,9.2,1.9,Safe
67091,Seattle,TX,1027580,-2.1,164242,3.2,7.7,Risky
31949,Austin,TX,1003044,0.5,123987,8.4,5.5,Safe
80080,Miami,TX,1521261,3.0,131990,9.4,8.2,Risky
47744,Denver,FL,266321,0.1,162519,5.5,10.0,Risky
55543,Denver,IL,306690,4.6,80106,5.1,7.0,Risky
46187,Seattle,NY,2187745,3.4,136099,6.8,4.3,Safe
17239,Austin,GA,2151125,4.2,112423,7.9,2.0,Safe
24489,SF,WA,2125039,-1.3,77903,7.2,4.2,Risky
68017,Denver,WA,565802,0.5,117988,2.0,5.0,Safe
71877,NYC,CO,279170,3.4,150258,8.3,8.1,Risky
53125,NYC,TX,635702,4.0,110913,3.2,5.3,Safe
59922,Houston,CO,1557668,4.4,75168,5.6,5.4,Safe
42049,Austin,TX,268501,3.8,125078,4.3,4.2,Safe
47131,Miami,GA,1364439,2.3,119792,9.4,5.0,Safe
52944,NYC,TX,485537,-4.8,46902,6.0,3.9,Risky
83963,Seattle,NY,860669,-1.9,120624,6.2,9.1,Risky
34285,Miami,WA,2455621,-3.7,112545,2.6,11.8,Risky
47626,Austin,CA,1070413,-3.5,174606,9.2,9.1,Risky
52808,Seattle,GA,732457,-2.1,117335,3.9,1.8,Risky
98464,Chicago,WA,131528,-4.3,47791,5.3,8.0,Risky
63871,Atlanta,IL,603411,-2.6,49512,9.9,8.7,Risky
29198,NYC,WA,498169,4.6,61720,2.9,9.6,Risky
29758,NYC,GA,750016,-1.9,124756,7.7,9.4,Risky
25254,Houston,NY,2382039,-3.4,82094,4.1,6.6,Risky
54238,SF,FL,1469841,2.2,134209,5.4,3.9,Safe
11252,Houston,IL,1390497,3.3,129361,5.3,2.3,Safe
49764,Austin,CA,1432736,-1.9,87373,9.5,1.1,Risky
87709,Houston,TX,506464,-2.2,48381,2.1,1.0,Risky
47441,SF,GA,1793048,-2.6,141683,4.9,11.3,Risky
63682,SF,IL,720832,-1.1,166997,8.8,7.7,Risky
69494,Denver,GA,1098179,-4.1,152333,9.3,7.3,Risky
91317,Denver,CA,1852212,1.7,60207,4.5,5.1,Safe
75215,Atlanta,GA,1993459,3.2,42622,3.9,9.8,Risky
88587,Seattle,CO,2364238,1.6,143823,5.7,3.4,Safe
16949,Chicago,WA,2112813,-0.8,169575,8.0,9.1,Risky
65393,SF,WA,1744845,-2.1,40913,3.2,5.0,Risky
83553,Chicago,IL,695241,-0.9,53055,8.3,8.8,Risky
16941,NYC,NY,2046678,-0.8,143533,6.1,8.8,Risky
35934,LA,FL,1728533,1.7,61585,3.1,4.5,Safe
33386,Atlanta,IL,2102507,4.3,134588,7.4,11.3,Risky
71886,Austin,GA,555486,-4.3,118133,7.0,6.6,Risky
85745,Miami,CA,1468983,4.5,171613,7.0,3.8,Safe
93251,Chicago,WA,1570595,4.1,143166,8.0,8.4,Risky
63413,Houston,TX,2235593,-3.8,71983,3.4,9.3,Risky
66800,SF,TX,1211903,-3.2,64759,7.6,11.5,Risky
52318,Chicago,CA,462605,-1.9,101353,9.1,1.8,Risky
80173,Miami,GA,2296251,0.6,99325,6.2,6.9,Risky
80390,SF,FL,2472786,-3.7,61118,5.9,6.4,Risky
62329,Austin,CO,913941,-3.0,119284,8.4,4.4,Risky
53088,LA,CA,652132,4.0,126609,3.2,9.4,Risky
49811,Houston,GA,1563396,-3.9,147752,4.7,3.1,Risky
65479,Chicago,IL,2329430,-1.0,116479,8.8,4.6,Risky
95392,Denver,FL,2049595,2.6,71081,6.0,9.4,Risky
97369,Atlanta,CO,1758789,3.9,159502,8.7,6.2,Risky
29963,Chicago,CO,184533,-1.6,76548,4.0,2.5,Risky
65123,Chicago,NY,462163,-3.4,114010,5.1,10.8,Risky
83477,Miami,GA,2440967,2.4,158288,8.6,9.0,Risky
24388,Miami,CO,187165,2.7,70888,3.3,7.2,Risky
15569,Atlanta,TX,1182913,4.8,71608,9.2,7.7,Risky
79836,Chicago,TX,1060297,-3.6,49401,4.5,7.9,Risky
46586,Seattle,WA,2408365,2.1,95417,9.8,6.5,Risky
22015,Austin,FL,568085,-0.8,105976,8.6,9.2,Risky
55002,Miami,CO,148993,4.1,92959,5.6,8.9,Risky
16254,Miami,NY,703747,-0.9,85694,7.9,1.0,Risky
27144,Seattle,GA,1052303,-0.5,89625,6.4,2.2,Risky
34214,SF,NY,1592452,-3.7,145593,8.8,1.3,Risky
90719,Chicago,WA,1526320,-1.8,156545,6.1,2.9,Risky
81774,Atlanta,IL,891754,-1.0,59163,9.9,1.8,Risky
16090,Miami,NY,854719,-4.8,45036,3.1,3.1,Risky
21637,Atlanta,IL,270947,-0.6,167635,7.4,6.9,Risky
32415,Atlanta,TX,1711302,-1.6,167267,4.0,8.4,Risky
34071,Austin,IL,276221,3.0,137193,3.5,11.1,Risky
68243,Denver,GA,1418295,-3.9,164426,5.3,9.1,Risky
51240,Miami,FL,1242841,2.6,117083,4.9,1.3,Safe
93807,Houston,FL,1315428,2.1,78011,2.4,6.2,Risky
43434,SF,GA,906244,-2.6,128953,5.4,8.4,Risky
79724,Atlanta,GA,668810,-4.2,142646,9.6,4.5,Risky
85697,Miami,GA,1612466,3.4,77822,5.7,5.1,Safe
38732,SF,CA,2449172,-2.5,158026,4.4,9.8,Risky
21314,Houston,CO,2415399,-3.5,96909,9.6,1.5,Risky
33954,Miami,WA,1197542,-1.4,82786,6.0,6.9,Risky
67108,Chicago,IL,595911,-1.0,169918,4.3,9.8,Risky
97044,Atlanta,CO,1391364,-1.7,67932,8.3,9.8,Risky
97505,Houston,GA,1860635,4.8,134187,3.8,2.3,Safe
